shipment_id,exporter_name,importer_name,exporter_country,importer_country,country,hs_code,value_usd,ship_date
S00006406,EXPORTER_03871,IMPORTER_01722,TR,SE,TR,140202,22870.62,2023-05-30
S00006407,EXPORTER_01872,IMPORTER_02498,SE,SG,SE,480301,75020.29,2024-01-22
S00006408,EXPORTER_02968,IMPORTER_01936,MX,VN,MX,130101,14398.47,2023-07-11
S00006409,EXPORTER_01212,IMPORTER_00428,SE,JP,SE,110400,47214.67,2024-08-19
S00006410,EXPORTER_01172,IMPORTER_00387,JP,NL,JP,040402,3894.74,2023-11-07
S00006411,EXPORTER_02574,IMPORTER_02319,JP,IN,JP,400401,21263.58,2024-08-19
S00006412,EXPORTER_03861,IMPORTER_02911,IN,MX,IN,260402,21035.68,2023-06-22
S00006413,EXPORTER_00409,IMPORTER_01605,SG,MX,SG,410200,31981.89,2024-12-16
S00006414,EXPORTER_02754,IMPORTER_02151,IN,TR,IN,140402,710.84,2023-09-26
S00006415,EXPORTER_02297,IMPORTER_03815,IN,US,IN,230201,80215.73,2023-11-13
S00006416,EXPORTER_03791,IMPORTER_02964,SG,SE,SG,320202,818.52,2024-06-14
S00006417,EXPORTER_02404,IMPORTER_01193,SG,IL,SG,410100,77003.71,2024-11-30
S00006418,EXPORTER_02467,IMPORTER_00718,VN,US,VN,120002,68178.74,2024-09-18
S00006419,EXPORTER_02616,IMPORTER_02294,NL,AE,NL,430301,19220.18,2024-03-10
S00006420,EXPORTER_00323,IMPORTER_03957,KR,US,KR,060002,24938.87,2023-07-16
S00006421,EXPORTER_02620,IMPORTER_03314,SE,SE,SE,300202,61814.44,2023-09-21
S00006422,EXPORTER_01931,IMPORTER_03479,KR,SE,KR,260401,81440.51,2024-12-02
S00006423,EXPORTER_01607,IMPORTER_00528,SE,DE,SE,070402,2916.29,2023-12-15
S00006424,EXPORTER_01835,IMPORTER_02555,VN,BR,VN,290002,8756.33,2023-09-10
S00006425,EXPORTER_01088,IMPORTER_00248,IN,CA,IN,460001,14250.62,2024-12-19
S00006426,EXPORTER_00902,IMPORTER_01098,MX,VN,MX,350302,62120.66,2024-02-04
S00006427,EXPORTER_03951,IMPORTER_00384,JP,TR,JP,490001,10239.19,2023-05-27
S00006428,EXPORTER_03126,IMPORTER_01714,FR,SE,FR,480402,66821.27,2023-10-17
S00006429,EXPORTER_02993,IMPORTER_03406,SG,TR,SG,410201,14784.85,2023-10-25
S00006430,EXPORTER_03011,IMPORTER_01394,SE,DE,SE,460101,36803.88,2024-08-28
S00006431,EXPORTER_00421,IMPORTER_03738,JP,NL,JP,220301,59529.51,2024-02-22
S00006432,EXPORTER_02223,IMPORTER_02767,FR,TR,FR,400000,21979.87,2024-03-18
S00006433,EXPORTER_00728,IMPORTER_00650,JP,IL,JP,430002,12573.7,2023-12-06
S00006434,EXPORTER_01020,IMPORTER_00875,IT,KR,IT,490300,52246.39,2023-10-23
S00006435,EXPORTER_00531,IMPORTER_02385,VN,FR,VN,100302,22668.94,2023-03-18
S00006436,EXPORTER_01051,IMPORTER_01149,MX,IN,MX,400101,67154.72,2024-11-06
S00006437,EXPORTER_02780,IMPORTER_03292,IT,NL,IT,220002,4962.62,2024-06-23
S00006438,EXPORTER_03608,IMPORTER_01586,GB,FR,GB,310000,80020.48,2023-06-18
S00006439,EXPORTER_03090,IMPORTER_03858,US,JP,US,040001,41368.3,2024-12-07
S00006440,EXPORTER_03060,IMPORTER_01083,AE,VN,AE,470300,67277.46,2024-02-16
S00006441,EXPORTER_02915,IMPORTER_03034,IT,AE,IT,360101,82788.68,2024-10-29
S00006442,EXPORTER_02674,IMPORTER_01499,IN,SG,IN,170100,353.16,2024-07-13
S00006443,EXPORTER_02156,IMPORTER_00017,TR,TR,TR,450401,64679.95,2023-06-15
S00006444,EXPORTER_02480,IMPORTER_02902,US,BR,US,420401,72862.62,2023-08-16
S00006445,EXPORTER_02943,IMPORTER_02528,KR,DE,KR,300301,49472.58,2023-01-03
S00006446,EXPORTER_01244,IMPORTER_00109,TR,US,TR,220402,57200.28,2023-10-09
S00006447,EXPORTER_02446,IMPORTER_02884,SE,KR,SE,230402,81556.65,2024-09-11
S00006448,EXPORTER_00756,IMPORTER_01308,TR,FR,TR,170402,80522.27,2023-04-03
S00006449,EXPORTER_00197,IMPORTER_01832,SE,JP,SE,230102,29979.72,2023-10-12
S00006450,EXPORTER_03958,IMPORTER_01878,DE,TR,DE,150001,48524.99,2024-03-31
S00006451,EXPORTER_01766,IMPORTER_02101,VN,GB,VN,260402,24975.23,2024-09-02
S00006452,EXPORTER_02820,IMPORTER_01594,SE,IN,SE,200201,49819.9,2023-05-12
S00006453,EXPORTER_00802,IMPORTER_02606,MX,BR,MX,010001,72463.36,2023-10-11
S00006454,EXPORTER_01724,IMPORTER_01511,TR,TR,TR,150000,49390.83,2024-01-26
S00006455,EXPORTER_00225,IMPORTER_01691,ES,JP,ES,280100,41435.6,2024-08-23
S00006456,EXPORTER_03602,IMPORTER_01705,AE,VN,AE,050302,9943.99,2024-09-19
S00006457,EXPORTER_03815,IMPORTER_02885,TR,TR,TR,020002,27634.37,2024-05-20
S00006458,EXPORTER_01018,IMPORTER_00021,SE,TR,SE,240000,7874.2,2023-06-14
S00006459,EXPORTER_00586,IMPORTER_03104,ES,VN,ES,330000,36918.04,2023-01-20
S00006460,EXPORTER_02104,IMPORTER_02211,NL,IN,NL,060401,8929.43,2024-01-31
S00006461,EXPORTER_03940,IMPORTER_00662,IL,KR,IL,480000,1449.43,2023-06-06
S00006462,EXPORTER_01713,IMPORTER_02922,GB,FR,GB,400302,67609.23,2024-07-12
S00006463,EXPORTER_03140,IMPORTER_03400,AE,CA,AE,420100,33035.49,2024-11-14
S00006464,EXPORTER_00798,IMPORTER_03910,IT,AE,IT,140201,81398.67,2024-02-23
S00006465,EXPORTER_01542,IMPORTER_00553,FR,IT,FR,420000,62073.75,2023-02-26
S00006466,EXPORTER_02336,IMPORTER_02353,ES,AE,ES,490401,79054.3,2024-10-08
S00006467,EXPORTER_02847,IMPORTER_03917,ES,GB,ES,410100,54860.02,2023-07-06
S00006468,EXPORTER_01121,IMPORTER_01112,US,JP,US,310102,63102.05,2024-09-26
S00006469,EXPORTER_03808,IMPORTER_00933,TR,DE,TR,070300,21019.96,2024-12-09
S00006470,EXPORTER_03320,IMPORTER_03417,CA,VN,CA,270301,23706.17,2024-09-16
S00006471,EXPORTER_00218,IMPORTER_00075,FR,CN,FR,190200,38644.83,2024-01-02
S00006472,EXPORTER_02238,IMPORTER_02632,TR,KR,TR,200100,18944.14,2024-01-01
S00006473,EXPORTER_00730,IMPORTER_02676,AE,FR,AE,390102,89333.91,2023-06-05
S00006474,EXPORTER_01794,IMPORTER_00348,FR,SG,FR,220100,53275.34,2023-05-13
S00006475,EXPORTER_00721,IMPORTER_01731,CA,IL,CA,150000,80706.61,2023-05-17
S00006476,EXPORTER_03191,IMPORTER_00821,FR,BR,FR,300001,67212.54,2024-11-16
S00006477,EXPORTER_03097,IMPORTER_02684,ES,CN,ES,330201,67461.65,2024-01-29
S00006478,EXPORTER_02202,IMPORTER_00064,ES,IN,ES,460400,84719.31,2023-08-11
S00006479,EXPORTER_01567,IMPORTER_00858,IT,CN,IT,340401,32477.25,2023-10-12
S00006480,EXPORTER_02066,IMPORTER_00996,VN,ES,VN,150000,66958.56,2023-04-27
S00006481,EXPORTER_00848,IMPORTER_02053,FR,CA,FR,260001,41104.89,2024-01-07
S00006482,EXPORTER_03165,IMPORTER_03267,IL,MX,IL,210400,87112.07,2023-11-19
S00006483,EXPORTER_02506,IMPORTER_01244,IL,TR,IL,400201,76815.36,2023-01-24
S00006484,EXPORTER_03936,IMPORTER_00766,FR,KR,FR,080202,16659.26,2023-08-31
S00006485,EXPORTER_03115,IMPORTER_00369,VN,MX,VN,200102,10219.43,2023-08-06
S00006486,EXPORTER_02359,IMPORTER_01815,NL,NL,NL,250002,46587.07,2023-12-24
S00006487,EXPORTER_03154,IMPORTER_00534,NL,IN,NL,240400,22266.76,2023-08-13
S00006488,EXPORTER_01707,IMPORTER_00096,JP,DE,JP,400401,89916.4,2023-07-09
S00006489,EXPORTER_03205,IMPORTER_00158,VN,IL,VN,340400,14240.69,2023-04-14
S00006490,EXPORTER_03899,IMPORTER_01088,IN,TR,IN,350100,18508.97,2023-09-29
S00006491,EXPORTER_00248,IMPORTER_01606,AE,JP,AE,210201,27543.61,2023-11-23
S00006492,EXPORTER_01533,IMPORTER_00391,CN,FR,CN,440401,73307.85,2023-01-15
S00006493,EXPORTER_01794,IMPORTER_02071,IT,BR,IT,010302,43136.19,2023-03-11
S00006494,EXPORTER_01140,IMPORTER_01319,IN,BR,IN,140201,12705.14,2024-08-22
S00006495,EXPORTER_02153,IMPORTER_02015,ES,NL,ES,020300,83580.77,2023-10-07
S00006496,EXPORTER_00716,IMPORTER_00982,SG,MX,SG,220200,85826.3,2024-08-30
S00006497,EXPORTER_02090,IMPORTER_01625,NL,AE,NL,130302,52477.33,2024-11-07
S00006498,EXPORTER_01103,IMPORTER_00436,MX,AE,MX,170402,64049.03,2023-04-22
S00006499,EXPORTER_00269,IMPORTER_00590,DE,SE,DE,490200,68317.54,2024-10-31
S00006500,EXPORTER_01466,IMPORTER_03334,IT,ES,IT,370300,56721.91,2024-12-07
S00006501,EXPORTER_00331,IMPORTER_02226,CA,ES,CA,460000,21301.87,2024-09-23
S00006502,EXPORTER_00364,IMPORTER_00292,NL,CA,NL,360300,83127.65,2023-09-07
S00006503,EXPORTER_02701,IMPORTER_00539,TR,BR,TR,160102,34400.58,2024-04-01
S00006504,EXPORTER_03940,IMPORTER_02359,ES,AE,ES,460100,32135.83,2023-01-26
S00006505,EXPORTER_01728,IMPORTER_00355,CN,AE,CN,060100,41146.94,2023-06-19
S00006506,EXPORTER_02783,IMPORTER_01897,IN,IL,IN,250100,73361.34,2024-11-05
S00006507,EXPORTER_00193,IMPORTER_00319,CN,AE,CN,240401,10271.48,2023-02-20
S00006508,EXPORTER_02403,IMPORTER_02845,NL,KR,NL,300101,30302.38,2024-10-08
S00006509,EXPORTER_02293,IMPORTER_03996,US,FR,US,310102,58466.9,2023-06-09
S00006510,EXPORTER_03367,IMPORTER_02441,SG,ES,SG,170401,63281.68,2024-04-10
S00006511,EXPORTER_00353,IMPORTER_01149,ES,CN,ES,420100,18906.01,2024-09-17
S00006512,EXPORTER_01971,IMPORTER_01409,TR,SE,TR,160102,56669.81,2023-08-25
S00006513,EXPORTER_03030,IMPORTER_02381,FR,CN,FR,310100,89405.01,2024-02-15
S00006514,EXPORTER_01960,IMPORTER_00401,KR,JP,KR,260402,52051.76,2023-12-22
S00006515,EXPORTER_02880,IMPORTER_00773,ES,SG,ES,400000,86943.65,2023-04-02
S00006516,EXPORTER_02362,IMPORTER_03865,NL,ES,NL,210100,66511.22,2023-07-08
S00006517,EXPORTER_01781,IMPORTER_01442,JP,US,JP,350402,47129.52,2024-06-07
S00006518,EXPORTER_03913,IMPORTER_01929,DE,AE,DE,090000,54418.36,2024-06-18
S00006519,EXPORTER_03760,IMPORTER_03126,JP,CA,JP,160002,66342.54,2023-06-15
S00006520,EXPORTER_01398,IMPORTER_01109,IT,NL,IT,240101,58409.23,2023-04-07
S00006521,EXPORTER_01697,IMPORTER_01103,TR,IN,TR,110100,83327.17,2023-10-11
S00006522,EXPORTER_00216,IMPORTER_00532,CA,DE,CA,270302,46327.76,2023-05-06
S00006523,EXPORTER_03023,IMPORTER_03106,IN,MX,IN,240301,66872.59,2024-09-04
S00006524,EXPORTER_00784,IMPORTER_01326,AE,US,AE,120100,69325.45,2024-05-16
S00006525,EXPORTER_01153,IMPORTER_00028,DE,FR,DE,010200,71445.49,2024-10-06
S00006526,EXPORTER_02068,IMPORTER_03956,VN,BR,VN,250100,53000.63,2024-12-23
S00006527,EXPORTER_00773,IMPORTER_03038,MX,IL,MX,210101,24665.35,2024-07-04
S00006528,EXPORTER_01061,IMPORTER_02587,TR,IN,TR,370001,50770.46,2023-08-30
S00006529,EXPORTER_01435,IMPORTER_02831,SE,KR,SE,130002,46371.83,2024-03-08
S00006530,EXPORTER_00463,IMPORTER_02660,IL,AE,IL,240401,55291.58,2023-01-04
S00006531,EXPORTER_00518,IMPORTER_02438,US,GB,US,030402,84808.51,2024-06-25
S00006532,EXPORTER_00607,IMPORTER_01584,ES,VN,ES,280101,74749.84,2023-06-29
S00006533,EXPORTER_03826,IMPORTER_03795,IN,JP,IN,300400,55410.57,2023-08-20
S00006534,EXPORTER_02715,IMPORTER_01455,JP,FR,JP,410202,59979.53,2024-07-22
S00006535,EXPORTER_00612,IMPORTER_03662,BR,BR,BR,370302,45904.12,2024-05-14
S00006536,EXPORTER_00648,IMPORTER_00890,IT,MX,IT,090102,31954.02,2023-07-15
S00006537,EXPORTER_00409,IMPORTER_03701,MX,GB,MX,210400,70101.09,2024-03-02
S00006538,EXPORTER_03935,IMPORTER_03427,VN,TR,VN,330300,79070.6,2024-03-04
S00006539,EXPORTER_01002,IMPORTER_01975,GB,NL,GB,310000,40929.11,2023-09-28
S00006540,EXPORTER_02751,IMPORTER_00629,BR,CN,BR,430000,43194.59,2023-01-06
S00006541,EXPORTER_02856,IMPORTER_01664,GB,ES,GB,490002,55984.81,2024-03-15
S00006542,EXPORTER_03279,IMPORTER_00681,TR,JP,TR,380402,38175.62,2023-12-27
S00006543,EXPORTER_01788,IMPORTER_03656,FR,CA,FR,100001,80941.59,2024-07-18
S00006544,EXPORTER_02476,IMPORTER_01911,FR,US,FR,300102,60357.61,2023-01-08
S00006545,EXPORTER_02214,IMPORTER_03819,US,SG,US,470101,77781.93,2024-04-17
S00006546,EXPORTER_02285,IMPORTER_00744,IN,MX,IN,120200,4156.17,2023-10-10
S00006547,EXPORTER_02199,IMPORTER_01866,GB,IN,GB,420401,1256.11,2024-09-14
S00006548,EXPORTER_03228,IMPORTER_02793,BR,CA,BR,350102,66171.96,2024-06-23
S00006549,EXPORTER_00988,IMPORTER_03452,TR,DE,TR,230300,21648.2,2024-03-23
S00006550,EXPORTER_01396,IMPORTER_01828,MX,SG,MX,110202,29334.59,2024-04-22
S00006551,EXPORTER_02767,IMPORTER_00809,BR,DE,BR,460002,18980.3,2024-08-09
S00006552,EXPORTER_03994,IMPORTER_01147,CA,DE,CA,420400,16252.36,2023-02-02
S00006553,EXPORTER_02550,IMPORTER_03324,KR,NL,KR,490202,39380.47,2024-11-09
S00006554,EXPORTER_00763,IMPORTER_02276,ES,US,ES,150102,14035.61,2023-05-07
S00006555,EXPORTER_00688,IMPORTER_00567,AE,IT,AE,180400,77378.94,2023-12-12
S00006556,EXPORTER_02879,IMPORTER_02436,NL,MX,NL,450401,32648.39,2024-03-04
S00006557,EXPORTER_00581,IMPORTER_03416,IL,CA,IL,180001,31361.64,2024-04-17
S00006558,EXPORTER_03603,IMPORTER_01546,VN,IT,VN,080202,63548.09,2024-11-14
S00006559,EXPORTER_02969,IMPORTER_02334,ES,AE,ES,370200,83591.45,2023-05-29
S00006560,EXPORTER_00387,IMPORTER_00225,VN,IN,VN,200102,12904.73,2023-02-27
S00006561,EXPORTER_02038,IMPORTER_03921,IL,KR,IL,070201,13636.33,2024-10-04
S00006562,EXPORTER_00463,IMPORTER_01670,TR,BR,TR,100001,53261.58,2023-05-01
S00006563,EXPORTER_01847,IMPORTER_00478,GB,FR,GB,090001,60292.22,2023-03-22
S00006564,EXPORTER_02020,IMPORTER_03845,AE,ES,AE,200301,64561.44,2024-07-24
S00006565,EXPORTER_00041,IMPORTER_00766,CA,SE,CA,220201,63905.72,2023-03-13
S00006566,EXPORTER_02917,IMPORTER_04000,VN,TR,VN,410002,75834.44,2024-11-14
S00006567,EXPORTER_02884,IMPORTER_03049,FR,GB,FR,190001,77725.36,2024-10-23
S00006568,EXPORTER_03305,IMPORTER_00681,SE,MX,SE,170200,48199.21,2024-04-06
S00006569,EXPORTER_00081,IMPORTER_00310,IT,NL,IT,490201,76708.05,2023-10-01
S00006570,EXPORTER_01816,IMPORTER_01082,BR,NL,BR,060101,43531.15,2023-06-03
S00006571,EXPORTER_02109,IMPORTER_01945,SG,DE,SG,200301,45344.43,2023-12-18
S00006572,EXPORTER_00548,IMPORTER_03975,ES,CN,ES,470201,64666.46,2024-07-20
S00006573,EXPORTER_03703,IMPORTER_00664,TR,US,TR,260202,10662.41,2024-12-19
S00006574,EXPORTER_03131,IMPORTER_01786,FR,TR,FR,050102,6376.31,2023-06-13
S00006575,EXPORTER_01764,IMPORTER_02338,IT,CA,IT,360201,12178.14,2023-11-07
S00006576,EXPORTER_00807,IMPORTER_03841,MX,JP,MX,430102,48192.76,2024-11-03
S00006577,EXPORTER_00454,IMPORTER_02595,SG,SG,SG,060301,41791.87,2023-04-04
S00006578,EXPORTER_01953,IMPORTER_01768,DE,GB,DE,160101,86025.01,2024-07-12
S00006579,EXPORTER_00132,IMPORTER_00246,IN,US,IN,210102,68002.75,2024-05-13
S00006580,EXPORTER_00283,IMPORTER_02199,US,ES,US,380201,51153.74,2024-06-26
S00006581,EXPORTER_02610,IMPORTER_03217,JP,AE,JP,110000,56889.39,2024-10-12
S00006582,EXPORTER_00818,IMPORTER_02130,KR,ES,KR,400002,70296.03,2024-11-01
S00006583,EXPORTER_03312,IMPORTER_01447,VN,US,VN,140100,51870.06,2024-11-17
S00006584,EXPORTER_02945,IMPORTER_02025,TR,SG,TR,440002,39223.79,2023-11-21
S00006585,EXPORTER_01597,IMPORTER_01808,KR,SG,KR,430002,45379.5,2024-11-24
S00006586,EXPORTER_03590,IMPORTER_01196,DE,IL,DE,430402,3973.51,2024-03-13
S00006587,EXPORTER_00562,IMPORTER_01915,AE,IL,AE,390200,45062.33,2024-03-02
S00006588,EXPORTER_01494,IMPORTER_02422,DE,DE,DE,010301,47026.56,2023-05-11
S00006589,EXPORTER_01944,IMPORTER_01191,CA,DE,CA,060401,80227.23,2024-03-24
S00006590,EXPORTER_02730,IMPORTER_02052,NL,AE,NL,460301,83485.21,2024-08-21
S00006591,EXPORTER_02306,IMPORTER_01660,MX,FR,MX,060000,45870.04,2024-10-14
S00006592,EXPORTER_02828,IMPORTER_00655,IT,US,IT,090301,42097.99,2023-08-10
S00006593,EXPORTER_02653,IMPORTER_03886,IL,FR,IL,350401,67351.3,2023-11-13
S00006594,EXPORTER_03802,IMPORTER_02574,DE,SG,DE,320300,11740.1,2023-06-17
S00006595,EXPORTER_03980,IMPORTER_02398,CA,NL,CA,150002,27916.09,2023-11-12
S00006596,EXPORTER_00760,IMPORTER_03976,KR,NL,KR,180200,32706.97,2024-11-16
S00006597,EXPORTER_00708,IMPORTER_03943,SG,CA,SG,460402,20142.47,2024-05-05
S00006598,EXPORTER_03650,IMPORTER_02369,US,NL,US,290300,88337.75,2023-03-20
S00006599,EXPORTER_00648,IMPORTER_00392,US,FR,US,060002,81694.34,2023-10-08
S00006600,EXPORTER_00516,IMPORTER_02504,FR,IN,FR,380102,71100.94,2023-10-01
S00006601,EXPORTER_03206,IMPORTER_03473,JP,US,JP,280300,26961.82,2024-01-24
S00006602,EXPORTER_02459,IMPORTER_02687,IT,TR,IT,200002,18351.34,2024-08-29
S00006603,EXPORTER_02387,IMPORTER_03290,JP,FR,JP,260002,23805.3,2023-11-03
S00006604,EXPORTER_03716,IMPORTER_02790,CA,CA,CA,470402,19733.08,2024-12-26
S00006605,EXPORTER_03266,IMPORTER_00184,US,DE,US,280402,39331.7,2024-01-04
S00006606,EXPORTER_03041,IMPORTER_01549,MX,MX,MX,400401,76914.39,2023-02-05
S00006607,EXPORTER_03403,IMPORTER_01924,IT,IN,IT,220302,63707.65,2023-02-13
S00006608,EXPORTER_00088,IMPORTER_02447,JP,SE,JP,450002,47319.67,2024-11-05
S00006609,EXPORTER_02355,IMPORTER_01873,FR,FR,FR,220401,26202.59,2023-03-03
S00006610,EXPORTER_00775,IMPORTER_00580,BR,KR,BR,430301,78462.22,2024-02-06
S00006611,EXPORTER_02505,IMPORTER_02638,CA,VN,CA,060401,30852.97,2024-11-16
S00006612,EXPORTER_02278,IMPORTER_00965,CN,SE,CN,160100,15655.72,2023-01-26
S00006613,EXPORTER_01610,IMPORTER_02906,VN,SE,VN,090402,37975.19,2023-09-11
S00006614,EXPORTER_00680,IMPORTER_00463,SE,IT,SE,020302,70855.05,2024-10-05
S00006615,EXPORTER_01103,IMPORTER_02832,CA,IL,CA,470201,80958.43,2023-11-17
S00006616,EXPORTER_01583,IMPORTER_02080,BR,KR,BR,450101,49652.79,2023-11-02
S00006617,EXPORTER_01262,IMPORTER_00301,ES,CA,ES,220002,5997.69,2024-04-15
S00006618,EXPORTER_03356,IMPORTER_00565,AE,NL,AE,440302,82400.05,2024-05-06
S00006619,EXPORTER_03534,IMPORTER_03198,SE,ES,SE,270302,13189.89,2024-02-10
S00006620,EXPORTER_00688,IMPORTER_02160,DE,BR,DE,360000,50106.82,2023-01-01
S00006621,EXPORTER_02814,IMPORTER_01004,VN,NL,VN,240401,5239.14,2023-12-21
S00006622,EXPORTER_00461,IMPORTER_00621,US,CA,US,120000,54167.8,2024-01-06
S00006623,EXPORTER_03561,IMPORTER_02269,BR,SE,BR,010000,65192.86,2023-11-24
S00006624,EXPORTER_02663,IMPORTER_03814,AE,IN,AE,250002,79530.33,2024-10-03
S00006625,EXPORTER_03807,IMPORTER_03416,FR,GB,FR,180301,46886.25,2023-10-12
S00006626,EXPORTER_00751,IMPORTER_01007,IT,IT,IT,390002,44856.99,2024-12-17
S00006627,EXPORTER_02020,IMPORTER_00611,KR,US,KR,450402,56000.43,2024-01-19
S00006628,EXPORTER_01701,IMPORTER_00133,DE,BR,DE,260202,17713.68,2023-10-08
S00006629,EXPORTER_01198,IMPORTER_03837,CN,IT,CN,040302,83308.5,2023-06-24
S00006630,EXPORTER_02440,IMPORTER_00786,AE,SG,AE,110102,35607.98,2023-05-05
S00006631,EXPORTER_01307,IMPORTER_01916,BR,NL,BR,230202,37989.63,2024-10-07
S00006632,EXPORTER_00685,IMPORTER_03623,ES,ES,ES,460100,63390.54,2024-08-05
S00006633,EXPORTER_00422,IMPORTER_01759,DE,ES,DE,440002,55967.71,2023-04-26
S00006634,EXPORTER_03668,IMPORTER_03109,IL,BR,IL,340402,37635.69,2024-11-20
S00006635,EXPORTER_03629,IMPORTER_00296,US,SG,US,460302,65018.45,2023-04-24
S00006636,EXPORTER_01385,IMPORTER_03271,NL,NL,NL,490302,84936.39,2024-08-15
S00006637,EXPORTER_03837,IMPORTER_01334,AE,VN,AE,130001,18461.11,2024-08-17
S00006638,EXPORTER_00459,IMPORTER_03954,US,GB,US,030302,56354.98,2023-11-20
S00006639,EXPORTER_01626,IMPORTER_00343,IT,FR,IT,270102,87479.74,2024-03-28
S00006640,EXPORTER_03398,IMPORTER_00325,MX,IL,MX,340100,18334.57,2024-07-06
S00006641,EXPORTER_03091,IMPORTER_01752,NL,BR,NL,460200,57615.87,2024-09-09
S00006642,EXPORTER_00060,IMPORTER_00937,FR,AE,FR,290400,39123.4,2024-12-30
S00006643,EXPORTER_01894,IMPORTER_03257,IT,TR,IT,110402,45558.7,2024-10-05
S00006644,EXPORTER_01718,IMPORTER_01432,IT,AE,IT,190302,59597.51,2024-01-16
S00006645,EXPORTER_03667,IMPORTER_02886,IN,CN,IN,400202,65007.51,2024-10-21
S00006646,EXPORTER_03289,IMPORTER_02247,KR,DE,KR,250300,63393.98,2024-12-24
S00006647,EXPORTER_00139,IMPORTER_00642,MX,ES,MX,120401,38158.03,2023-04-20
S00006648,EXPORTER_00114,IMPORTER_01875,CA,DE,CA,050002,39742.32,2023-01-04
S00006649,EXPORTER_00342,IMPORTER_00330,JP,BR,JP,420302,44782.93,2024-12-21
S00006650,EXPORTER_00686,IMPORTER_01764,NL,AE,NL,020301,54617.61,2023-04-07
S00006651,EXPORTER_02297,IMPORTER_03578,FR,IN,FR,230001,34711.95,2023-08-14
S00006652,EXPORTER_01321,IMPORTER_02657,SE,IT,SE,340302,45041.93,2024-09-08
S00006653,EXPORTER_03540,IMPORTER_01368,JP,GB,JP,430200,4433.29,2023-07-14
S00006654,EXPORTER_02870,IMPORTER_00866,JP,NL,JP,430101,42892.93,2024-04-14
S00006655,EXPORTER_00156,IMPORTER_02840,JP,GB,JP,170300,47840.2,2023-10-13
S00006656,EXPORTER_02599,IMPORTER_01970,GB,TR,GB,080402,2537.04,2024-08-23
S00006657,EXPORTER_00325,IMPORTER_01662,AE,IT,AE,140301,17237.32,2024-10-30
S00006658,EXPORTER_00259,IMPORTER_03767,ES,NL,ES,140201,47192.7,2024-01-09
S00006659,EXPORTER_00646,IMPORTER_01563,TR,SE,TR,060201,54139.47,2024-07-30
S00006660,EXPORTER_02979,IMPORTER_03566,DE,FR,DE,480400,8556.3,2023-10-15
S00006661,EXPORTER_01797,IMPORTER_03318,ES,DE,ES,450100,55140.07,2024-06-09
S00006662,EXPORTER_03556,IMPORTER_01182,GB,NL,GB,380002,35333.31,2023-12-30
S00006663,EXPORTER_02117,IMPORTER_00982,SG,VN,SG,220202,41257.39,2024-02-12
S00006664,EXPORTER_02023,IMPORTER_03703,US,CN,US,430400,3470.43,2023-06-29
S00006665,EXPORTER_00368,IMPORTER_01157,NL,GB,NL,380402,89888.21,2024-01-10
S00006666,EXPORTER_02721,IMPORTER_01605,JP,NL,JP,240101,28415.72,2023-01-29
S00006667,EXPORTER_00575,IMPORTER_00765,IL,MX,IL,460200,5494.31,2024-02-20
S00006668,EXPORTER_01977,IMPORTER_00996,NL,CA,NL,430100,31536.45,2023-03-14
S00006669,EXPORTER_01715,IMPORTER_02051,NL,VN,NL,490401,55805.51,2023-03-16
S00006670,EXPORTER_03301,IMPORTER_02581,DE,NL,DE,380302,66053.09,2023-05-04
S00006671,EXPORTER_02115,IMPORTER_03535,IL,IN,IL,230100,34228.64,2023-09-29
S00006672,EXPORTER_02871,IMPORTER_03658,DE,TR,DE,180101,41100.68,2024-02-17
S00006673,EXPORTER_01288,IMPORTER_01088,US,TR,US,410301,6844.78,2024-01-06
S00006674,EXPORTER_03742,IMPORTER_03008,FR,FR,FR,290202,38814.72,2023-10-10
S00006675,EXPORTER_00012,IMPORTER_00572,JP,CA,JP,420302,29406.25,2023-02-24
S00006676,EXPORTER_02245,IMPORTER_00220,MX,IN,MX,390001,59097.67,2023-06-17
S00006677,EXPORTER_02366,IMPORTER_03029,VN,DE,VN,070402,26016.9,2023-06-04
S00006678,EXPORTER_02765,IMPORTER_03112,GB,ES,GB,270101,74808.38,2024-11-22
S00006679,EXPORTER_01841,IMPORTER_00875,IN,JP,IN,320101,69068.92,2024-06-02
S00006680,EXPORTER_01511,IMPORTER_02656,JP,MX,JP,390302,88305.53,2023-02-25
S00006681,EXPORTER_03577,IMPORTER_03647,IL,NL,IL,290402,51871.45,2023-06-11
S00006682,EXPORTER_01491,IMPORTER_01301,NL,BR,NL,380101,88319.27,2023-06-29
S00006683,EXPORTER_03120,IMPORTER_02355,TR,CN,TR,350401,24158.78,2024-08-07
S00006684,EXPORTER_01376,IMPORTER_02948,JP,SG,JP,370401,58057.99,2023-07-01
S00006685,EXPORTER_00605,IMPORTER_03775,AE,IN,AE,090302,12316.96,2023-06-02
S00006686,EXPORTER_02294,IMPORTER_03420,IL,KR,IL,160201,69583.85,2023-03-26
S00006687,EXPORTER_03114,IMPORTER_02680,IT,FR,IT,050100,59293.58,2024-01-13
S00006688,EXPORTER_03458,IMPORTER_01654,ES,KR,ES,270201,81015.53,2024-06-20
S00006689,EXPORTER_01274,IMPORTER_00642,BR,AE,BR,260300,84481.07,2023-04-12
S00006690,EXPORTER_01296,IMPORTER_00249,BR,JP,BR,430401,33360.89,2024-05-19
